Customer_ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
CUST_03881,284,1,3135.69,2,4,4,244,Loyal
CUST_03882,436,1,1312.08,1,4,4,144,Loyal
CUST_03883,127,1,869.52,3,4,3,343,Loyal
CUST_03884,312,1,1283.64,2,4,4,244,Loyal
CUST_03885,50,1,172.43,4,4,2,442,Loyal
CUST_03886,221,1,203.53,3,4,2,342,Loyal
CUST_03887,200,1,114.13,3,4,1,341,Loyal
CUST_03888,335,1,1234.88,1,4,4,144,Loyal
CUST_03889,269,1,337.66999999999996,2,4,2,242,Loyal
CUST_03890,168,1,932.36,3,4,3,343,Loyal
CUST_03891,259,1,1876.97,2,4,4,244,Loyal
CUST_03892,230,1,209.1,2,4,2,242,Loyal
CUST_03893,356,1,127.82000000000001,1,4,2,142,Loyal
CUST_03894,103,1,327.09000000000003,4,4,2,442,Loyal
CUST_03895,152,1,1974.72,3,4,4,344,Loyal
CUST_03896,113,1,2283.1000000000004,3,4,4,344,Loyal
CUST_03897,257,1,729.55,2,4,3,243,Loyal
CUST_03898,408,1,6722.61,1,4,4,144,Loyal
CUST_03899,56,1,1109.21,4,4,4,444,VIP
CUST_03900,135,1,1564.46,3,4,4,344,Loyal
CUST_03901,300,1,186.32,2,4,2,242,Loyal
CUST_03902,43,1,417.21,4,4,3,443,Loyal
CUST_03903,325,1,389.35999999999996,2,4,3,243,Loyal
CUST_03904,86,1,232.17000000000002,4,4,2,442,Loyal
CUST_03905,414,1,92.6,1,4,1,141,Loyal
CUST_03906,409,1,968.02,1,4,3,143,Loyal
CUST_03907,314,1,3562.36,2,4,4,244,Loyal
CUST_03908,373,1,430.36,1,4,3,143,Loyal
CUST_03909,257,1,483.81,2,4,3,243,Loyal
CUST_03910,87,1,51.94,4,4,1,441,Loyal
CUST_03911,50,1,25.07,4,4,1,441,Loyal
CUST_03912,127,1,1206.99,3,4,4,344,Loyal
CUST_03913,373,1,117.48,1,4,1,141,Loyal
CUST_03914,73,1,104.4,4,4,1,441,Loyal
CUST_03915,252,1,203.3,2,4,2,242,Loyal
CUST_03916,289,1,19.1,2,4,1,241,Loyal
CUST_03917,267,1,26.55,2,4,1,241,Loyal
CUST_03918,397,1,642.96,1,4,3,143,Loyal
CUST_03919,405,1,77.2,1,4,1,141,Loyal
CUST_03920,449,1,181.48,1,4,2,142,Loyal
CUST_03921,294,1,429.92,2,4,3,243,Loyal
CUST_03922,224,1,1388.62,2,4,4,244,Loyal
CUST_03923,267,1,444.03,2,4,3,243,Loyal
CUST_03924,62,1,919.94,4,4,3,443,Loyal
CUST_03925,313,1,1235.6,2,4,4,244,Loyal
CUST_03926,399,1,337.58000000000004,1,4,2,142,Loyal
CUST_03927,384,1,2900.73,1,4,4,144,Loyal
CUST_03928,407,1,1927.0299999999997,1,4,4,144,Loyal
CUST_03929,356,1,134.28,1,4,2,142,Loyal
CUST_03930,231,1,78.63,2,4,1,241,Loyal
CUST_03931,222,1,110.07,3,4,1,341,Loyal
CUST_03932,166,1,395.79,3,4,3,343,Loyal
CUST_03933,167,1,3020.14,3,4,4,344,Loyal
CUST_03934,189,1,1733.36,3,4,4,344,Loyal
CUST_03935,243,1,270.79999999999995,2,4,2,242,Loyal
CUST_03936,399,1,298.39,1,4,2,142,Loyal
CUST_03937,438,1,29.41,1,4,1,141,Loyal
CUST_03938,406,1,1160.04,1,4,4,144,Loyal
CUST_03939,270,1,1313.3,2,4,4,244,Loyal
CUST_03940,168,1,2171.75,3,4,4,344,Loyal
CUST_03941,404,1,869.8799999999999,1,4,3,143,Loyal
CUST_03942,146,1,34.89,3,4,1,341,Loyal
CUST_03943,145,1,394.37,3,4,3,343,Loyal
CUST_03944,50,1,174.6,4,4,2,442,Loyal
CUST_03945,285,1,27.89,2,4,1,241,Loyal
CUST_03946,9,1,332.83,4,4,2,442,Loyal
CUST_03947,254,1,96.2,2,4,1,241,Loyal
CUST_03948,445,1,433.64,1,4,3,143,Loyal
CUST_03949,302,1,578.8499999999999,2,4,3,243,Loyal
CUST_03950,240,1,520.96,2,4,3,243,Loyal
CUST_03951,253,1,8361.849999999999,2,4,4,244,Loyal
CUST_03952,53,1,1269.96,4,4,4,444,VIP
CUST_03953,408,1,76.22,1,4,1,141,Loyal
CUST_03954,80,1,1612.4,4,4,4,444,VIP
CUST_03955,165,1,76.36,3,4,1,341,Loyal
CUST_03956,327,1,984.94,2,4,4,244,Loyal
CUST_03957,159,1,373.64,3,4,3,343,Loyal
CUST_03958,185,1,292.1,3,4,2,342,Loyal
CUST_03959,365,1,273.46,1,4,2,142,Loyal
CUST_03960,101,1,1115.48,4,4,4,444,VIP
CUST_03961,257,1,255.10999999999999,2,4,2,242,Loyal
CUST_03962,365,1,116.85000000000001,1,4,1,141,Loyal
CUST_03963,380,1,876.37,1,4,3,143,Loyal
CUST_03964,314,1,153.27,2,4,2,242,Loyal
CUST_03965,297,1,218.56,2,4,2,242,Loyal
CUST_03966,314,1,2089.5,2,4,4,244,Loyal
CUST_03967,199,1,512.59,3,4,3,343,Loyal
CUST_03968,377,1,104.92,1,4,1,141,Loyal
CUST_03969,419,1,64.72,1,4,1,141,Loyal
CUST_03970,366,1,662.24,1,4,3,143,Loyal
CUST_03971,229,1,42.79,2,4,1,241,Loyal
CUST_03972,310,1,242.37,2,4,2,242,Loyal
CUST_03973,236,1,668.84,2,4,3,243,Loyal
CUST_03974,298,1,167.26,2,4,2,242,Loyal
CUST_03975,204,1,45.17,3,4,1,341,Loyal
CUST_03976,51,1,26.44,4,4,1,441,Loyal
CUST_03977,412,1,975.64,1,4,3,143,Loyal
CUST_03978,267,1,96.28,2,4,1,241,Loyal
CUST_03979,323,1,2830.1499999999996,2,4,4,244,Loyal
CUST_03980,325,1,1335.96,2,4,4,244,Loyal
CUST_03981,82,1,240.62,4,4,2,442,Loyal
CUST_03982,131,1,159.09,3,4,2,342,Loyal
CUST_03983,198,1,508.76,3,4,3,343,Loyal
CUST_03984,147,1,120.88,3,4,1,341,Loyal
CUST_03985,136,1,815.79,3,4,3,343,Loyal
CUST_03986,351,1,774.72,1,4,3,143,Loyal
CUST_03987,217,1,251.07,3,4,2,342,Loyal
CUST_03988,397,1,2607.88,1,4,4,144,Loyal
CUST_03989,382,1,184.72,1,4,2,142,Loyal
CUST_03990,296,1,128.78,2,4,2,242,Loyal
CUST_03991,448,1,1153.04,1,4,4,144,Loyal
CUST_03992,249,1,307.42,2,4,2,242,Loyal
CUST_03993,281,1,1711.78,2,4,4,244,Loyal
CUST_03994,21,1,291.6,4,4,2,442,Loyal
CUST_03995,134,1,20.78,3,4,1,341,Loyal
CUST_03996,257,1,4602.66,2,4,4,244,Loyal
CUST_03997,40,1,791.1,4,4,3,443,Loyal
CUST_03998,10,1,3188.46,4,4,4,444,VIP
CUST_03999,283,1,394.49,2,4,3,243,Loyal
CUST_04000,226,1,3468.87,2,4,4,244,Loyal
CUST_04001,280,1,21.55,2,4,1,241,Loyal
CUST_04002,231,1,225.15,2,4,2,242,Loyal
CUST_04003,34,1,67.6,4,4,1,441,Loyal
CUST_04004,30,1,653.8,4,4,3,443,Loyal
CUST_04005,11,1,1058.96,4,4,4,444,VIP
CUST_04006,118,1,1317.25,3,4,4,344,Loyal
CUST_04007,147,1,82.08,3,4,1,341,Loyal
CUST_04008,382,1,27.2,1,4,1,141,Loyal
CUST_04009,298,1,93.7,2,4,1,241,Loyal
CUST_04010,287,1,146.07,2,4,2,242,Loyal
CUST_04011,143,1,31.45,3,4,1,341,Loyal
CUST_04012,96,1,54.75,4,4,1,441,Loyal
CUST_04013,349,1,234.89999999999998,1,4,2,142,Loyal
CUST_04014,206,1,1000.51,3,4,4,344,Loyal
CUST_04015,291,1,1053.13,2,4,4,244,Loyal
CUST_04016,361,1,561.71,1,4,3,143,Loyal
CUST_04017,248,1,1225.77,2,4,4,244,Loyal
CUST_04018,288,1,100.02000000000001,2,4,1,241,Loyal
CUST_04019,302,1,16137.95,2,4,4,244,Loyal
CUST_04020,75,1,23.76,4,4,1,441,Loyal
CUST_04021,96,1,343.22,4,4,3,443,Loyal
CUST_04022,127,1,49.74,3,4,1,341,Loyal
CUST_04023,200,1,2305.32,3,4,4,344,Loyal
CUST_04024,157,1,1136.2,3,4,4,344,Loyal
CUST_04025,51,1,1298.1,4,4,4,444,VIP
CUST_04026,327,1,36.42,2,4,1,241,Loyal
CUST_04027,285,1,757.6800000000001,2,4,3,243,Loyal
CUST_04028,259,1,1367.67,2,4,4,244,Loyal
CUST_04029,308,1,323.36,2,4,2,242,Loyal
CUST_04030,33,1,43.56,4,4,1,441,Loyal
CUST_04031,49,1,1421.64,4,4,4,444,VIP
CUST_04032,250,1,1585.8,2,4,4,244,Loyal
CUST_04033,265,1,14.38,2,4,1,241,Loyal
CUST_04034,393,1,238.32,1,4,2,142,Loyal
CUST_04035,163,1,228.5,3,4,2,342,Loyal
CUST_04036,349,1,624.57,1,4,3,143,Loyal
CUST_04037,148,1,72.53,3,4,1,341,Loyal
CUST_04038,172,1,1011.51,3,4,4,344,Loyal
CUST_04039,359,1,97.52,1,4,1,141,Loyal
CUST_04040,102,1,3041.6000000000004,4,4,4,444,VIP
CUST_04041,58,1,3157.7999999999997,4,4,4,444,VIP
CUST_04042,170,1,57.28,3,4,1,341,Loyal
CUST_04043,438,1,106.13,1,4,1,141,Loyal
CUST_04044,79,1,217.51000000000002,4,4,2,442,Loyal
CUST_04045,215,1,42.63,3,4,1,341,Loyal
CUST_04046,89,1,7751.37,4,4,4,444,VIP
CUST_04047,344,1,173.44,1,4,2,142,Loyal
CUST_04048,227,1,1759.2300000000002,2,4,4,244,Loyal
CUST_04049,43,1,42.22,4,4,1,441,Loyal
CUST_04050,302,1,225.65,2,4,2,242,Loyal
CUST_04051,26,1,61.73,4,4,1,441,Loyal
CUST_04052,97,1,114.32,4,4,1,441,Loyal
CUST_04053,416,1,986.98,1,4,4,144,Loyal
CUST_04054,32,1,5980.02,4,4,4,444,VIP
CUST_04055,17,1,1330.1399999999999,4,4,4,444,VIP
CUST_04056,44,1,76.68,4,4,1,441,Loyal
CUST_04057,44,1,76.62,4,4,1,441,Loyal
CUST_04058,242,1,1609.7,2,4,4,244,Loyal
CUST_04059,107,1,35.379999999999995,4,4,1,441,Loyal
CUST_04060,196,1,95.17,3,4,1,341,Loyal
CUST_04061,380,1,129.26,1,4,2,142,Loyal
CUST_04062,127,1,491.41,3,4,3,343,Loyal
CUST_04063,296,1,1113.4,2,4,4,244,Loyal
CUST_04064,328,1,34.91,2,4,1,241,Loyal
CUST_04065,322,1,90.44,2,4,1,241,Loyal
CUST_04066,114,1,521.78,3,4,3,343,Loyal
CUST_04067,373,1,15740.2,1,4,4,144,Loyal
CUST_04068,85,1,156.04,4,4,2,442,Loyal
CUST_04069,235,1,91.5,2,4,1,241,Loyal
CUST_04070,47,1,955.2199999999999,4,4,3,443,Loyal
CUST_04071,258,1,1396.29,2,4,4,244,Loyal
CUST_04072,414,1,149.0,1,4,2,142,Loyal
CUST_04073,222,1,528.51,3,4,3,343,Loyal
CUST_04074,145,1,220.91,3,4,2,342,Loyal
CUST_04075,206,1,3046.9,3,4,4,344,Loyal
CUST_04076,153,1,139.41,3,4,2,342,Loyal
CUST_04077,246,1,1160.94,2,4,4,244,Loyal
CUST_04078,178,1,522.73,3,4,3,343,Loyal
CUST_04079,192,1,46.02,3,4,1,341,Loyal
CUST_04080,6,1,1298.06,4,4,4,444,VIP
CUST_04081,97,1,323.16,4,4,2,442,Loyal
CUST_04082,237,1,91.25,2,4,1,241,Loyal
CUST_04083,173,1,544.16,3,4,3,343,Loyal
CUST_04084,433,1,6437.32,1,4,4,144,Loyal
CUST_04085,47,1,254.68,4,4,2,442,Loyal
CUST_04086,267,1,3937.75,2,4,4,244,Loyal
CUST_04087,92,1,20.61,4,4,1,441,Loyal
CUST_04088,36,1,219.57,4,4,2,442,Loyal
CUST_04089,177,1,524.46,3,4,3,343,Loyal
CUST_04090,147,1,5219.16,3,4,4,344,Loyal
CUST_04091,125,1,1529.88,3,4,4,344,Loyal
CUST_04092,408,1,78.43,1,4,1,141,Loyal
CUST_04093,396,1,173.88,1,4,2,142,Loyal
CUST_04094,58,1,1362.5500000000002,4,4,4,444,VIP
CUST_04095,324,1,331.25,2,4,2,242,Loyal
CUST_04096,115,1,1039.81,3,4,4,344,Loyal
CUST_04097,111,1,16.74,4,4,1,441,Loyal
CUST_04098,270,1,233.08,2,4,2,242,Loyal
CUST_04099,366,1,121.87,1,4,1,141,Loyal
CUST_04100,120,1,243.26,3,4,2,342,Loyal
CUST_04101,138,1,23.77,3,4,1,341,Loyal
CUST_04102,429,1,245.18,1,4,2,142,Loyal
CUST_04103,163,1,73.88,3,4,1,341,Loyal
CUST_04104,121,1,410.35,3,4,3,343,Loyal
CUST_04105,105,1,43.75,4,4,1,441,Loyal
CUST_04106,120,1,120.44,3,4,1,341,Loyal
CUST_04107,247,1,408.74,2,4,3,243,Loyal
CUST_04108,66,1,232.91,4,4,2,442,Loyal
CUST_04109,282,1,329.09,2,4,2,242,Loyal
CUST_04110,44,1,2606.79,4,4,4,444,VIP
CUST_04111,231,1,34.589999999999996,2,4,1,241,Loyal
CUST_04112,397,1,28.06,1,4,1,141,Loyal
CUST_04113,446,1,326.33,1,4,2,142,Loyal
CUST_04114,401,1,19.67,1,4,1,141,Loyal
CUST_04115,319,1,118.82,2,4,1,241,Loyal
CUST_04116,338,1,376.34,1,4,3,143,Loyal
CUST_04117,190,1,337.92999999999995,3,4,3,343,Loyal
CUST_04118,69,1,97.9,4,4,1,441,Loyal
CUST_04119,186,1,393.15,3,4,3,343,Loyal
CUST_04120,166,1,45.86,3,4,1,341,Loyal
CUST_04121,154,1,8164.84,3,4,4,344,Loyal
CUST_04122,99,1,164.22,4,4,2,442,Loyal
CUST_04123,157,1,604.33,3,4,3,343,Loyal
CUST_04124,338,1,1539.1499999999999,1,4,4,144,Loyal
CUST_04125,223,1,239.10999999999999,3,4,2,342,Loyal
CUST_04126,260,1,652.72,2,4,3,243,Loyal
CUST_04127,251,1,152.9,2,4,2,242,Loyal
CUST_04128,214,1,25.9,3,4,1,341,Loyal
CUST_04129,56,1,376.8,4,4,3,443,Loyal
CUST_04130,104,1,381.98,4,4,3,443,Loyal
CUST_04131,150,1,530.9,3,4,3,343,Loyal
CUST_04132,98,1,189.75,4,4,2,442,Loyal
CUST_04133,195,1,73.9,3,4,1,341,Loyal
CUST_04134,374,1,1173.9299999999998,1,4,4,144,Loyal
CUST_04135,275,1,1824.72,2,4,4,244,Loyal
CUST_04136,439,1,479.22,1,4,3,143,Loyal
CUST_04137,204,1,504.56,3,4,3,343,Loyal
CUST_04138,398,1,80.08,1,4,1,141,Loyal
CUST_04139,300,1,330.4,2,4,2,242,Loyal
CUST_04140,239,1,370.72,2,4,3,243,Loyal
CUST_04141,408,1,465.53999999999996,1,4,3,143,Loyal
CUST_04142,392,1,247.45000000000002,1,4,2,142,Loyal
CUST_04143,26,1,183.06,4,4,2,442,Loyal
CUST_04144,78,1,219.0,4,4,2,442,Loyal
CUST_04145,379,1,71.28,1,4,1,141,Loyal
CUST_04146,273,1,260.78999999999996,2,4,2,242,Loyal
CUST_04147,292,1,93.45,2,4,1,241,Loyal
CUST_04148,276,1,185.56,2,4,2,242,Loyal
CUST_04149,218,1,337.86,3,4,2,342,Loyal
CUST_04150,50,1,57.09,4,4,1,441,Loyal
CUST_04151,346,1,1348.58,1,4,4,144,Loyal
CUST_04152,185,1,130.03,3,4,2,342,Loyal
CUST_04153,204,1,927.24,3,4,3,343,Loyal
CUST_04154,273,1,690.66,2,4,3,243,Loyal
CUST_04155,208,1,3001.2400000000002,3,4,4,344,Loyal
CUST_04156,402,1,93.08,1,4,1,141,Loyal
CUST_04157,227,1,80.96,2,4,1,241,Loyal
CUST_04158,82,1,3120.09,4,4,4,444,VIP
CUST_04159,95,1,5834.91,4,4,4,444,VIP
CUST_04160,220,1,7115.080000000001,3,4,4,344,Loyal
CUST_04161,288,1,796.17,2,4,3,243,Loyal
CUST_04162,417,1,19.37,1,4,1,141,Loyal
CUST_04163,298,1,151.35000000000002,2,4,2,242,Loyal
CUST_04164,429,1,3962.6,1,4,4,144,Loyal
CUST_04165,37,1,1252.25,4,4,4,444,VIP
CUST_04166,88,1,169.44,4,4,2,442,Loyal
CUST_04167,393,1,76.18,1,4,1,141,Loyal
CUST_04168,440,1,1740.75,1,4,4,144,Loyal
CUST_04169,17,1,1601.6,4,4,4,444,VIP
CUST_04170,276,1,914.68,2,4,3,243,Loyal
CUST_04171,120,1,69.71000000000001,3,4,1,341,Loyal
CUST_04172,396,1,56.98,1,4,1,141,Loyal
CUST_04173,105,1,171.66,4,4,2,442,Loyal
CUST_04174,42,1,61.95,4,4,1,441,Loyal
CUST_04175,367,1,21.01,1,4,1,141,Loyal
CUST_04176,72,1,1892.69,4,4,4,444,VIP
CUST_04177,327,1,61.82000000000001,2,4,1,241,Loyal
CUST_04178,187,1,333.2,3,4,2,342,Loyal
CUST_04179,362,1,102.45,1,4,1,141,Loyal
CUST_04180,169,1,915.0899999999999,3,4,3,343,Loyal
CUST_04181,370,1,83.74000000000001,1,4,1,141,Loyal
CUST_04182,282,1,42.06,2,4,1,241,Loyal
CUST_04183,165,1,201.3,3,4,2,342,Loyal
CUST_04184,233,1,536.6,2,4,3,243,Loyal
CUST_04185,215,1,4377.2,3,4,4,344,Loyal
CUST_04186,333,1,3273.13,1,4,4,144,Loyal
CUST_04187,43,1,4900.71,4,4,4,444,VIP
CUST_04188,244,1,57.55,2,4,1,241,Loyal
CUST_04189,129,1,126.03,3,4,2,342,Loyal
CUST_04190,357,1,347.27,1,4,3,143,Loyal
CUST_04191,356,1,1080.7399999999998,1,4,4,144,Loyal
CUST_04192,124,1,384.08,3,4,3,343,Loyal
CUST_04193,115,1,79.93,3,4,1,341,Loyal
CUST_04194,230,1,441.83,2,4,3,243,Loyal
CUST_04195,249,1,485.06,2,4,3,243,Loyal
CUST_04196,437,1,102.97999999999999,1,4,1,141,Loyal
CUST_04197,74,1,367.64,4,4,3,443,Loyal
CUST_04198,137,1,23.009999999999998,3,4,1,341,Loyal
CUST_04199,350,1,182.27,1,4,2,142,Loyal
CUST_04200,221,1,59.76,3,4,1,341,Loyal
CUST_04201,148,1,70.61,3,4,1,341,Loyal
CUST_04202,232,1,4633.58,2,4,4,244,Loyal
CUST_04203,252,1,44.69,2,4,1,241,Loyal
CUST_04204,449,1,3518.89,1,4,4,144,Loyal
CUST_04205,91,1,918.6899999999999,4,4,3,443,Loyal
CUST_04206,342,1,472.58,1,4,3,143,Loyal
CUST_04207,346,1,3335.75,1,4,4,144,Loyal
CUST_04208,309,1,112.16000000000001,2,4,1,241,Loyal
CUST_04209,66,1,25.38,4,4,1,441,Loyal
CUST_04210,91,1,116.66,4,4,1,441,Loyal
CUST_04211,37,1,107.68,4,4,1,441,Loyal
CUST_04212,44,1,1174.74,4,4,4,444,VIP
CUST_04213,419,1,117.59,1,4,1,141,Loyal
CUST_04214,156,1,198.72,3,4,2,342,Loyal
CUST_04215,399,1,636.36,1,4,3,143,Loyal
CUST_04216,42,1,103.66999999999999,4,4,1,441,Loyal
CUST_04217,5,1,3629.09,4,4,4,444,VIP
CUST_04218,177,1,1213.6,3,4,4,344,Loyal
CUST_04219,356,1,604.73,1,4,3,143,Loyal
CUST_04220,264,1,497.04999999999995,2,4,3,243,Loyal
CUST_04221,285,1,291.64,2,4,2,242,Loyal
CUST_04222,351,1,1044.3899999999999,1,4,4,144,Loyal
CUST_04223,217,1,24.23,3,4,1,341,Loyal
CUST_04224,393,1,162.43,1,4,2,142,Loyal
CUST_04225,317,1,77.61000000000001,2,4,1,241,Loyal
CUST_04226,108,1,853.96,4,4,3,443,Loyal
CUST_04227,10,1,343.76,4,4,3,443,Loyal
CUST_04228,201,1,653.64,3,4,3,343,Loyal
CUST_04229,181,1,108.65,3,4,1,341,Loyal
CUST_04230,124,1,49.19,3,4,1,341,Loyal
CUST_04231,291,1,1042.25,2,4,4,244,Loyal
CUST_04232,146,1,424.55999999999995,3,4,3,343,Loyal
CUST_04233,253,1,233.28000000000003,2,4,2,242,Loyal
CUST_04234,139,1,397.65,3,4,3,343,Loyal
CUST_04235,251,1,211.88,2,4,2,242,Loyal
CUST_04236,151,1,135.32,3,4,2,342,Loyal
CUST_04237,393,1,89.45,1,4,1,141,Loyal
CUST_04238,273,1,83.44999999999999,2,4,1,241,Loyal
CUST_04239,271,1,1024.11,2,4,4,244,Loyal
CUST_04240,19,1,433.8,4,4,3,443,Loyal
CUST_04241,217,1,114.43,3,4,1,341,Loyal
CUST_04242,135,1,123.49000000000001,3,4,2,342,Loyal
CUST_04243,363,1,2490.41,1,4,4,144,Loyal
CUST_04244,35,1,424.4,4,4,3,443,Loyal
CUST_04245,107,1,195.27,4,4,2,442,Loyal
CUST_04246,90,1,1543.4,4,4,4,444,VIP
CUST_04247,42,1,253.71,4,4,2,442,Loyal
CUST_04248,299,1,219.13,2,4,2,242,Loyal
CUST_04249,137,1,1632.72,3,4,4,344,Loyal
CUST_04250,149,1,1636.98,3,4,4,344,Loyal
CUST_04251,408,1,304.29,1,4,2,142,Loyal
CUST_04252,107,1,4650.08,4,4,4,444,VIP
CUST_04253,383,1,1998.25,1,4,4,144,Loyal
CUST_04254,291,1,255.39999999999998,2,4,2,242,Loyal
CUST_04255,391,1,772.75,1,4,3,143,Loyal
CUST_04256,329,1,1039.58,2,4,4,244,Loyal
CUST_04257,295,1,69.48,2,4,1,241,Loyal
CUST_04258,392,1,75.29,1,4,1,141,Loyal
CUST_04259,358,1,752.46,1,4,3,143,Loyal
CUST_04260,260,1,63.71,2,4,1,241,Loyal
CUST_04261,96,1,628.04,4,4,3,443,Loyal
CUST_04262,379,1,6587.35,1,4,4,144,Loyal
CUST_04263,190,1,938.08,3,4,3,343,Loyal
CUST_04264,253,1,2848.07,2,4,4,244,Loyal
CUST_04265,237,1,921.19,2,4,3,243,Loyal
CUST_04266,146,1,186.08999999999997,3,4,2,342,Loyal
CUST_04267,381,1,283.52,1,4,2,142,Loyal
CUST_04268,157,1,2537.22,3,4,4,344,Loyal
CUST_04269,255,1,114.07,2,4,1,241,Loyal
CUST_04270,235,1,79.85,2,4,1,241,Loyal
CUST_04271,356,1,204.04,1,4,2,142,Loyal
CUST_04272,202,1,42.94,3,4,1,341,Loyal
CUST_04273,126,1,153.9,3,4,2,342,Loyal
CUST_04274,176,1,653.71,3,4,3,343,Loyal
CUST_04275,96,1,137.4,4,4,2,442,Loyal
CUST_04276,121,1,120.04,3,4,1,341,Loyal
CUST_04277,363,1,707.4100000000001,1,4,3,143,Loyal
CUST_04278,167,1,180.89999999999998,3,4,2,342,Loyal
CUST_04279,366,1,377.84999999999997,1,4,3,143,Loyal
CUST_04280,201,1,6743.4,3,4,4,344,Loyal
CUST_04281,304,1,83.21,2,4,1,241,Loyal
CUST_04282,380,1,249.45,1,4,2,142,Loyal
CUST_04283,356,1,14.57,1,4,1,141,Loyal
CUST_04284,290,1,1302.22,2,4,4,244,Loyal
CUST_04285,20,1,288.85,4,4,2,442,Loyal
CUST_04286,221,1,654.0,3,4,3,343,Loyal
CUST_04287,134,1,986.9,3,4,4,344,Loyal
CUST_04288,424,1,1478.97,1,4,4,144,Loyal
CUST_04289,8,1,4099.0,4,4,4,444,VIP
CUST_04290,268,1,157.01,2,4,2,242,Loyal
CUST_04291,447,1,149.48,1,4,2,142,Loyal
CUST_04292,203,1,88.06,3,4,1,341,Loyal
CUST_04293,382,1,3336.76,1,4,4,144,Loyal
CUST_04294,352,1,949.88,1,4,3,143,Loyal
CUST_04295,34,1,18.5,4,4,1,441,Loyal
CUST_04296,255,1,137.89,2,4,2,242,Loyal
CUST_04297,164,1,1818.8999999999999,3,4,4,344,Loyal
CUST_04298,193,1,72.95,3,4,1,341,Loyal
CUST_04299,117,1,105.17999999999999,3,4,1,341,Loyal
CUST_04300,198,1,89.72,3,4,1,341,Loyal
CUST_04301,242,1,308.14,2,4,2,242,Loyal
CUST_04302,101,1,39.94,4,4,1,441,Loyal
CUST_04303,200,1,20.96,3,4,1,341,Loyal
CUST_04304,239,1,68.45,2,4,1,241,Loyal
CUST_04305,88,1,89.9,4,4,1,441,Loyal
CUST_04306,21,1,161.34,4,4,2,442,Loyal
CUST_04307,224,1,38.62,2,4,1,241,Loyal
CUST_04308,201,1,550.74,3,4,3,343,Loyal
CUST_04309,366,1,221.79,1,4,2,142,Loyal
CUST_04310,409,1,258.59999999999997,1,4,2,142,Loyal
CUST_04311,162,1,274.54,3,4,2,342,Loyal
CUST_04312,436,1,498.6,1,4,3,143,Loyal
CUST_04313,44,1,238.05,4,4,2,442,Loyal
CUST_04314,62,1,1083.16,4,4,4,444,VIP
CUST_04315,339,1,470.5,1,4,3,143,Loyal
CUST_04316,302,1,762.0799999999999,2,4,3,243,Loyal
CUST_04317,435,1,837.1500000000001,1,4,3,143,Loyal
CUST_04318,311,1,263.67,2,4,2,242,Loyal
CUST_04319,336,1,166.56,1,4,2,142,Loyal
CUST_04320,176,1,127.5,3,4,2,342,Loyal
CUST_04321,304,1,658.2,2,4,3,243,Loyal
CUST_04322,365,1,92.65,1,4,1,141,Loyal
CUST_04323,52,1,66.83,4,4,1,441,Loyal
CUST_04324,217,1,1174.44,3,4,4,344,Loyal
CUST_04325,162,1,207.6,3,4,2,342,Loyal
CUST_04326,71,1,732.98,4,4,3,443,Loyal
CUST_04327,56,1,128.54,4,4,2,442,Loyal
CUST_04328,59,1,65.29,4,4,1,441,Loyal
CUST_04329,198,1,272.11,3,4,2,342,Loyal
CUST_04330,170,1,83.32000000000001,3,4,1,341,Loyal
CUST_04331,190,1,1266.88,3,4,4,344,Loyal
CUST_04332,394,1,69.66,1,4,1,141,Loyal
CUST_04333,158,1,2211.0,3,4,4,344,Loyal
CUST_04334,393,1,198.54000000000002,1,4,2,142,Loyal
CUST_04335,314,1,102.81,2,4,1,241,Loyal
CUST_04336,55,1,750.96,4,4,3,443,Loyal
CUST_04337,173,1,6876.09,3,4,4,344,Loyal
CUST_04338,30,1,23.560000000000002,4,4,1,441,Loyal
CUST_04339,264,1,11804.41,2,4,4,244,Loyal
CUST_04340,174,1,2833.09,3,4,4,344,Loyal
CUST_04341,30,1,64.44,4,4,1,441,Loyal
CUST_04342,64,1,507.29999999999995,4,4,3,443,Loyal
CUST_04343,430,1,118.26,1,4,1,141,Loyal
CUST_04344,62,1,51.03,4,4,1,441,Loyal
CUST_04345,83,1,16.94,4,4,1,441,Loyal
CUST_04346,226,1,1689.2,2,4,4,244,Loyal
CUST_04347,172,1,132.19,3,4,2,342,Loyal
CUST_04348,340,1,1067.24,1,4,4,144,Loyal
CUST_04349,234,1,421.5,2,4,3,243,Loyal
CUST_04350,399,1,73.85,1,4,1,141,Loyal
CUST_04351,75,1,7627.66,4,4,4,444,VIP
CUST_04352,27,1,304.91,4,4,2,442,Loyal
CUST_04353,117,1,80.28,3,4,1,341,Loyal
CUST_04354,67,1,319.45,4,4,2,442,Loyal
CUST_04355,325,1,3127.58,2,4,4,244,Loyal
CUST_04356,299,1,265.39,2,4,2,242,Loyal
CUST_04357,4,1,1251.34,4,4,4,444,VIP
CUST_04358,435,1,1397.66,1,4,4,144,Loyal
CUST_04359,221,1,3595.6,3,4,4,344,Loyal
CUST_04360,317,1,549.6500000000001,2,4,3,243,Loyal
CUST_04361,273,1,122.52,2,4,2,242,Loyal
CUST_04362,10,1,114.76,4,4,1,441,Loyal
CUST_04363,33,1,83.88,4,4,1,441,Loyal
CUST_04364,407,1,176.39,1,4,2,142,Loyal
CUST_04365,227,1,1672.96,2,4,4,244,Loyal
